Location,Fighter 1,Fighter 2,Fighter_1_KD,Fighter_2_KD,Fighter_1_STR,Fighter_2_STR,Fighter_1_TD,Fighter_2_TD,Fighter_1_SUB,Fighter_2_SUB,Weight_Class,Method,Round,Time,Event Name,Winner,year,month,day
79,914,525,0.0,0.0,31.0,10.0,0.0,2.0,0.0,0.0,5,14,3.0,15,299,912,2021,6,26
79,1484,1553,0.0,0.0,21.0,6.0,1.0,0.0,1.0,0.0,10,58,2.0,141,299,1479,2021,6,26
79,726,2231,1.0,0.0,21.0,15.0,0.0,0.0,0.0,1.0,10,13,2.0,25,299,725,2021,6,26
79,1040,879,1.0,0.0,59.0,34.0,0.0,1.0,0.0,0.0,5,9,2.0,51,299,1038,2021,6,26
79,852,1200,0.0,0.0,48.0,40.0,1.0,1.0,1.0,0.0,11,58,3.0,270,299,851,2021,6,26
79,255,1217,0.0,0.0,51.0,44.0,2.0,2.0,2.0,2.0,2,32,3.0,311,299,254,2021,6,26
79,348,2257,0.0,0.0,121.0,103.0,2.0,2.0,0.0,2.0,6,69,3.0,311,299,347,2021,6,26
79,247,501,0.0,0.0,92.0,80.0,3.0,0.0,3.0,0.0,2,69,5.0,311,299,246,2021,6,19
79,1466,50,0.0,0.0,71.0,59.0,0.0,1.0,0.0,1.0,4,69,3.0,311,299,1461,2021,6,19
79,1075,555,0.0,0.0,105.0,83.0,2.0,1.0,3.0,0.0,0,69,3.0,311,299,1073,2021,6,19
79,1470,1193,1.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,2,13,1.0,108,299,1465,2021,6,19
79,210,2233,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,7,14,1.0,296,299,209,2021,6,19
79,1089,603,1.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,10,13,2.0,193,299,1087,2021,6,19
79,1227,46,0.0,0.0,71.0,102.0,1.0,0.0,0.0,0.0,5,32,3.0,311,299,1224,2021,6,19
79,1640,1241,0.0,0.0,36.0,23.0,0.0,0.0,1.0,0.0,14,3,2.0,311,299,1635,2021,6,19
79,933,1518,0.0,0.0,91.0,64.0,0.0,0.0,0.0,0.0,10,69,3.0,311,299,931,2021,6,19
79,840,1891,0.0,0.0,79.0,64.0,1.0,0.0,0.0,1.0,4,32,3.0,311,299,839,2021,6,19
79,1360,1056,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,6,14,1.0,32,299,1356,2021,6,19
79,239,1332,0.0,0.0,71.0,41.0,1.0,2.0,2.0,0.0,13,58,3.0,185,299,238,2021,6,19
62,646,1486,0.0,0.0,96.0,58.0,0.0,4.0,0.0,0.0,7,69,5.0,311,185,645,2021,6,12
62,187,579,1.0,0.0,47.0,24.0,2.0,1.0,2.0,0.0,3,58,3.0,157,185,186,2021,6,12
62,967,1630,0.0,0.0,77.0,76.0,4.0,0.0,0.0,0.0,10,69,5.0,311,185,965,2021,6,12
62,151,582,0.0,0.0,45.0,21.0,0.0,1.0,0.0,0.0,10,69,3.0,311,185,150,2021,6,12
62,1271,928,0.0,0.0,23.0,1.0,0.0,0.0,3.0,0.0,5,14,1.0,130,185,1267,2021,6,12
62,181,638,0.0,0.0,89.0,73.0,5.0,1.0,0.0,0.0,6,69,3.0,311,185,180,2021,6,12
62,501,543,0.0,0.0,44.0,33.0,0.0,2.0,0.0,0.0,5,69,3.0,311,185,500,2021,6,12
62,960,1052,0.0,0.0,80.0,123.0,1.0,0.0,0.0,0.0,13,32,3.0,311,185,958,2021,6,12
62,1187,830,0.0,0.0,42.0,39.0,9.0,0.0,2.0,0.0,2,69,3.0,311,185,1185,2021,6,12
62,1258,86,0.0,0.0,124.0,132.0,0.0,1.0,0.0,0.0,11,69,3.0,311,185,1254,2021,6,12
62,1550,1501,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6,13,1.0,2,185,1545,2021,6,12
62,1516,370,0.0,0.0,49.0,31.0,1.0,3.0,2.0,2.0,2,69,3.0,311,185,1511,2021,6,12
62,512,1384,0.0,0.0,39.0,34.0,0.0,1.0,0.0,0.0,6,19,3.0,311,185,511,2021,6,12
62,232,918,0.0,0.0,94.0,130.0,0.0,0.0,0.0,0.0,4,32,3.0,311,185,231,2021,6,12
79,666,190,1.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,4,14,1.0,310,299,665,2021,6,5
79,1041,2228,0.0,0.0,4.0,23.0,1.0,0.0,0.0,0.0,4,14,1.0,257,299,1039,2021,6,5
79,1391,1335,0.0,0.0,14.0,9.0,5.0,3.0,0.0,0.0,7,69,3.0,311,299,1387,2021,6,5
79,1437,1561,0.0,0.0,121.0,104.0,0.0,0.0,0.0,0.0,10,69,3.0,311,299,1433,2021,6,5
79,587,643,0.0,0.0,71.0,37.0,3.0,0.0,0.0,0.0,7,69,3.0,311,299,586,2021,6,5
79,1181,173,0.0,0.0,29.0,11.0,2.0,0.0,0.0,0.0,13,14,2.0,278,299,1179,2021,6,5
79,635,2083,0.0,0.0,10.0,45.0,2.0,0.0,0.0,0.0,4,32,3.0,311,299,634,2021,6,5
79,1191,746,1.0,0.0,62.0,39.0,2.0,0.0,0.0,0.0,10,69,3.0,311,299,1189,2021,6,5
79,889,1416,0.0,0.0,28.0,20.0,0.0,5.0,3.0,0.0,2,69,3.0,311,299,887,2021,6,5
79,27,1490,0.0,0.0,10.0,46.0,0.0,2.0,0.0,0.0,6,0,2.0,145,299,27,2021,6,5
79,1029,2069,1.0,0.0,84.0,17.0,1.0,0.0,0.0,0.0,13,14,2.0,191,299,1027,2021,6,5
79,1459,2273,0.0,0.0,40.0,42.0,0.0,2.0,2.0,0.0,2,32,3.0,311,299,1454,2021,6,5
79,300,1138,0.0,0.0,20.0,21.0,4.0,2.0,0.0,0.0,6,69,3.0,311,299,299,2021,6,5
79,1369,437,0.0,0.0,176.0,63.0,2.0,3.0,0.0,0.0,0,69,5.0,311,299,1365,2021,5,22
79,227,2254,0.0,0.0,27.0,5.0,3.0,0.0,0.0,0.0,14,14,2.0,189,299,226,2021,5,22
79,699,1225,0.0,0.0,121.0,74.0,0.0,0.0,0.0,0.0,4,69,3.0,311,299,698,2021,5,22
79,1238,723,0.0,0.0,68.0,47.0,1.0,0.0,0.0,0.0,12,32,3.0,311,299,1235,2021,5,22
79,1351,226,0.0,0.0,53.0,76.0,8.0,0.0,1.0,0.0,2,69,3.0,311,299,1347,2021,5,22
79,655,667,0.0,0.0,55.0,40.0,3.0,0.0,0.0,1.0,7,69,3.0,311,299,654,2021,5,22
79,156,379,0.0,0.0,60.0,33.0,1.0,0.0,2.0,0.0,4,43,2.0,138,299,155,2021,5,22
79,328,427,0.0,0.0,37.0,21.0,3.0,1.0,1.0,0.0,10,69,3.0,311,299,327,2021,5,22
79,210,2201,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3,13,1.0,71,299,209,2021,5,22
79,835,2009,0.0,0.0,53.0,17.0,0.0,2.0,1.0,0.0,2,69,3.0,311,299,834,2021,5,22
79,397,1190,0.0,0.0,9.0,11.0,0.0,0.0,1.0,0.0,3,58,1.0,149,299,396,2021,5,22
79,349,1764,0.0,1.0,56.0,30.0,2.0,0.0,0.0,1.0,6,69,3.0,311,299,348,2021,5,22
70,253,1540,2.0,0.0,24.0,30.0,1.0,0.0,0.0,1.0,6,13,2.0,14,184,252,2021,5,15
70,158,2147,0.0,0.0,23.0,15.0,3.0,0.0,1.0,1.0,6,69,3.0,311,184,157,2021,5,15
70,1099,1864,0.0,0.0,65.0,72.0,0.0,1.0,0.0,0.0,0,21,3.0,311,184,1097,2021,5,15
70,898,2217,0.0,0.0,127.0,89.0,0.0,1.0,0.0,1.0,13,69,3.0,311,184,896,2021,5,15
70,474,1995,1.0,0.0,98.0,80.0,0.0,0.0,0.0,0.0,2,13,3.0,87,184,473,2021,5,15
70,86,906,0.0,0.0,7.0,11.0,2.0,1.0,1.0,0.0,7,36,1.0,250,184,86,2021,5,15
70,956,1568,0.0,0.0,80.0,32.0,1.0,3.0,0.0,0.0,2,32,3.0,311,184,954,2021,5,15
70,820,950,1.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,7,11,1.0,75,184,819,2021,5,15
70,91,159,0.0,0.0,45.0,23.0,3.0,0.0,3.0,0.0,13,65,2.0,303,184,91,2021,5,15
70,1307,804,0.0,0.0,36.0,33.0,0.0,4.0,0.0,0.0,13,14,2.0,302,184,1303,2021,5,15
70,1609,1278,0.0,0.0,99.0,81.0,3.0,0.0,0.0,0.0,2,69,3.0,311,184,1604,2021,5,15
70,295,1974,0.0,0.0,22.0,33.0,3.0,0.0,1.0,0.0,6,39,2.0,54,184,294,2021,5,15
79,1054,1555,0.0,0.0,125.0,88.0,0.0,1.0,0.0,0.0,13,69,5.0,311,299,1052,2021,5,8
79,48,626,0.0,0.0,35.0,17.0,0.0,0.0,0.0,0.0,10,14,1.0,291,299,48,2021,5,8
79,1213,782,0.0,0.0,55.0,35.0,2.0,1.0,0.0,0.0,10,69,3.0,311,299,1211,2021,5,8
79,1046,1519,0.0,0.0,14.0,5.0,3.0,0.0,0.0,0.0,4,69,3.0,311,299,1044,2021,5,8
79,586,606,0.0,0.0,45.0,31.0,4.0,0.0,0.0,0.0,6,14,2.0,302,299,585,2021,5,8
79,1295,1318,0.0,0.0,66.0,28.0,2.0,0.0,1.0,0.0,7,69,3.0,311,299,1291,2021,5,8
79,1130,1382,0.0,0.0,56.0,45.0,0.0,4.0,1.0,0.0,2,69,3.0,311,299,1128,2021,5,8
79,860,2071,0.0,0.0,71.0,58.0,2.0,1.0,2.0,0.0,7,19,3.0,311,299,859,2021,5,8
79,236,410,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,10,33,1.0,183,299,235,2021,5,8
79,755,621,1.0,0.0,77.0,63.0,1.0,1.0,0.0,1.0,5,16,2.0,280,299,754,2021,5,1
79,568,468,1.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,2,9,1.0,74,299,567,2021,5,1
79,637,645,0.0,0.0,71.0,84.0,9.0,1.0,0.0,0.0,5,32,3.0,311,299,636,2021,5,1
79,1458,1310,0.0,0.0,84.0,37.0,0.0,0.0,0.0,0.0,7,69,3.0,311,299,1453,2021,5,1
79,1121,441,0.0,0.0,71.0,48.0,5.0,1.0,1.0,0.0,0,69,3.0,311,299,1119,2021,5,1
79,988,1777,0.0,0.0,29.0,18.0,5.0,0.0,0.0,0.0,14,1,1.0,267,299,986,2021,5,1
79,1523,1232,0.0,1.0,82.0,61.0,2.0,1.0,1.0,0.0,2,32,3.0,311,299,1518,2021,5,1
79,987,1755,0.0,0.0,25.0,34.0,0.0,1.0,0.0,0.0,13,32,3.0,311,299,985,2021,5,1
79,981,1940,0.0,0.0,84.0,49.0,4.0,0.0,0.0,0.0,14,69,3.0,311,299,979,2021,5,1
79,92,1230,0.0,0.0,73.0,70.0,1.0,0.0,0.0,0.0,7,69,3.0,311,299,92,2021,5,1
79,517,1398,0.0,1.0,78.0,118.0,2.0,2.0,0.0,0.0,2,69,3.0,311,299,516,2021,5,1
72,888,1146,1.0,0.0,21.0,31.0,2.0,0.0,0.0,0.0,10,13,2.0,73,183,886,2021,4,24
72,1406,2298,1.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,14,9,1.0,89,183,1402,2021,4,24
72,1621,1026,0.0,0.0,32.0,10.0,7.0,0.0,1.0,0.0,13,5,2.0,210,183,1616,2021,4,24
72,1617,407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,3,1.0,12,183,1612,2021,4,24
72,111,1042,0.0,0.0,26.0,18.0,0.0,3.0,0.0,0.0,5,3,1.0,311,183,110,2021,4,24
72,1325,64,1.0,0.0,16.0,7.0,0.0,0.0,1.0,0.0,10,58,1.0,181,183,1321,2021,4,24
72,462,2031,0.0,0.0,49.0,33.0,1.0,3.0,0.0,1.0,10,32,3.0,311,183,461,2021,4,24
72,191,1243,0.0,0.0,9.0,6.0,2.0,0.0,1.0,0.0,7,34,1.0,306,183,190,2021,4,24
72,1264,2170,1.0,0.0,26.0,19.0,1.0,1.0,1.0,0.0,2,69,3.0,311,183,1260,2021,4,24
72,148,1288,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0,13,1.0,45,183,147,2021,4,24
72,903,1885,0.0,0.0,96.0,42.0,0.0,3.0,1.0,0.0,6,69,3.0,311,183,901,2021,4,24
72,719,171,2.0,0.0,189.0,116.0,0.0,3.0,0.0,0.0,3,69,3.0,311,183,718,2021,4,24
72,123,1357,0.0,0.0,24.0,19.0,0.0,3.0,0.0,1.0,14,14,2.0,99,183,122,2021,4,24
79,1378,1267,0.0,0.0,150.0,62.0,4.0,1.0,0.0,0.0,7,69,5.0,311,299,1374,2021,4,17
79,93,371,0.0,0.0,105.0,88.0,0.0,0.0,0.0,0.0,4,69,3.0,311,299,93,2021,4,17
79,660,9,0.0,0.0,27.0,21.0,8.0,0.0,2.0,0.0,7,69,3.0,311,299,659,2021,4,17
79,1594,1228,0.0,1.0,66.0,55.0,3.0,0.0,1.0,0.0,13,32,3.0,311,299,1589,2021,4,17
79,998,77,0.0,0.0,90.0,80.0,0.0,4.0,0.0,0.0,6,32,3.0,311,299,996,2021,4,17
79,61,1188,0.0,0.0,32.0,12.0,2.0,4.0,0.0,0.0,4,32,3.0,76,299,61,2021,4,17
79,741,1367,0.0,0.0,31.0,40.0,1.0,3.0,0.0,0.0,14,32,3.0,311,299,740,2021,4,17
79,563,201,0.0,0.0,8.0,6.0,0.0,1.0,1.0,0.0,7,43,1.0,131,299,562,2021,4,17
79,140,482,0.0,0.0,67.0,41.0,1.0,1.0,0.0,0.0,6,69,3.0,311,299,139,2021,4,17
79,1589,141,2.0,0.0,39.0,18.0,4.0,0.0,0.0,1.0,0,13,2.0,102,299,1584,2021,4,17
79,1080,1284,0.0,0.0,24.0,37.0,11.0,0.0,1.0,0.0,7,69,5.0,311,299,1078,2021,4,10
79,128,2024,1.0,0.0,21.0,47.0,2.0,0.0,0.0,1.0,2,69,3.0,311,299,127,2021,4,10
79,854,1937,1.0,0.0,61.0,29.0,0.0,0.0,1.0,0.0,7,58,2.0,138,299,853,2021,4,10
79,1011,1671,0.0,0.0,12.0,4.0,1.0,0.0,1.0,0.0,14,36,1.0,299,299,1009,2021,4,10
79,367,1576,0.0,0.0,129.0,61.0,0.0,2.0,0.0,0.0,10,69,3.0,311,299,366,2021,4,10
79,772,1037,0.0,0.0,19.0,11.0,1.0,0.0,0.0,0.0,6,69,3.0,311,299,771,2021,4,10
79,1085,1959,1.0,0.0,39.0,10.0,2.0,0.0,0.0,0.0,6,14,2.0,93,299,1083,2021,4,10
79,789,874,0.0,0.0,124.0,112.0,0.0,0.0,0.0,0.0,6,32,3.0,311,299,788,2021,4,10
79,700,2268,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,4,13,1.0,193,299,699,2021,4,10
79,659,865,0.0,0.0,36.0,45.0,6.0,0.0,0.0,1.0,0,32,3.0,311,299,658,2021,4,10
79,999,1137,0.0,0.0,36.0,33.0,0.0,4.0,1.0,2.0,2,69,3.0,311,299,997,2021,4,10
79,340,2244,0.0,0.0,28.0,17.0,8.0,0.0,0.0,0.0,5,69,3.0,311,299,339,2021,4,10
79,636,1953,0.0,0.0,13.0,13.0,2.0,0.0,1.0,0.0,10,58,2.0,21,299,635,2021,4,10
79,525,2057,2.0,0.0,36.0,12.0,1.0,0.0,0.0,0.0,4,13,2.0,47,182,524,2021,3,27
79,1630,2176,0.0,0.0,25.0,18.0,0.0,0.0,1.0,0.0,10,39,1.0,247,182,1625,2021,3,27
79,1454,2109,2.0,0.0,86.0,25.0,0.0,1.0,0.0,0.0,0,13,3.0,243,182,1449,2021,3,27
79,1170,803,0.0,0.0,71.0,27.0,3.0,2.0,0.0,1.0,13,69,3.0,311,182,1168,2021,3,27
79,689,1293,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6,13,1.0,41,182,688,2021,3,27
79,70,715,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,5,68,1.0,82,182,70,2021,3,27
79,9,956,0.0,0.0,60.0,43.0,1.0,0.0,0.0,0.0,10,69,3.0,311,182,9,2021,3,27
79,1131,1606,0.0,0.0,56.0,58.0,0.0,0.0,0.0,0.0,5,32,3.0,311,182,1129,2021,3,27
79,1246,2002,0.0,0.0,69.0,46.0,2.0,1.0,0.0,0.0,2,69,3.0,311,182,1243,2021,3,27
79,1034,12,1.0,0.0,141.0,108.0,0.0,0.0,0.0,0.0,7,14,3.0,307,182,1032,2021,3,27
79,417,1284,0.0,0.0,43.0,36.0,6.0,1.0,1.0,0.0,7,69,5.0,311,299,416,2021,3,20
79,1109,2026,1.0,0.0,17.0,14.0,0.0,0.0,0.0,0.0,10,13,1.0,151,299,1107,2021,3,20
79,1183,375,0.0,0.0,15.0,31.0,4.0,0.0,2.0,0.0,14,69,3.0,311,299,1181,2021,3,20
79,15,825,2.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,0,13,3.0,22,299,15,2021,3,20
79,1531,836,1.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,4,14,1.0,44,299,1526,2021,3,20
79,1012,1459,0.0,0.0,51.0,30.0,1.0,2.0,0.0,0.0,11,69,3.0,311,299,1010,2021,3,20
79,582,1350,0.0,0.0,46.0,30.0,1.0,1.0,0.0,0.0,6,14,3.0,310,299,581,2021,3,20
79,1599,1874,0.0,0.0,27.0,32.0,1.0,1.0,1.0,2.0,7,69,3.0,311,299,1594,2021,3,20
79,1182,1023,2.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0,13,1.0,129,299,1180,2021,3,20
79,210,905,3.0,0.0,37.0,17.0,1.0,0.0,0.0,1.0,3,13,2.0,187,299,209,2021,3,20
79,967,206,0.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,10,0,2.0,13,299,965,2021,3,13
79,1423,1601,1.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,5,14,1.0,82,299,1419,2021,3,13
79,358,777,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,13,1.0,17,299,357,2021,3,13
79,392,1131,1.0,1.0,48.0,29.0,0.0,0.0,0.0,0.0,0,13,2.0,194,299,391,2021,3,13
79,1087,1421,0.0,0.0,55.0,61.0,2.0,0.0,1.0,0.0,3,32,3.0,311,299,1085,2021,3,13
79,501,543,1.0,0.0,43.0,15.0,3.0,0.0,0.0,0.0,7,0,1.0,288,299,500,2021,3,13
79,100,183,0.0,0.0,77.0,34.0,1.0,2.0,0.0,0.0,14,69,3.0,311,299,100,2021,3,13
79,251,1433,2.0,0.0,106.0,74.0,0.0,1.0,0.0,0.0,2,13,3.0,282,299,250,2021,3,13
79,1328,1793,0.0,0.0,8.0,3.0,2.0,0.0,1.0,0.0,0,35,2.0,200,299,1324,2021,3,13
79,1199,1763,0.0,0.0,99.0,52.0,0.0,0.0,0.0,0.0,6,69,3.0,311,299,1197,2021,3,13
79,652,456,0.0,0.0,45.0,55.0,4.0,0.0,0.0,0.0,13,32,3.0,311,299,651,2021,3,13
79,754,807,0.0,0.0,24.0,31.0,2.0,0.0,2.0,0.0,14,69,3.0,311,299,753,2021,3,13
79,1105,987,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,10,13,1.0,11,299,1103,2021,3,13
79,692,893,0.0,0.0,107.0,78.0,3.0,0.0,0.0,0.0,5,69,5.0,311,180,691,2021,3,6
79,76,1529,0.0,0.0,18.0,2.0,0.0,0.0,2.0,0.0,12,65,1.0,134,180,76,2021,3,6
79,67,1742,0.0,1.0,97.0,86.0,1.0,7.0,0.0,0.0,0,1,4.0,280,180,67,2021,3,6
79,643,638,0.0,0.0,15.0,10.0,3.0,0.0,2.0,0.0,6,35,3.0,108,180,642,2021,3,6
79,35,2105,0.0,0.0,36.0,49.0,0.0,0.0,0.0,0.0,5,69,3.0,311,180,35,2021,3,6
79,435,343,0.0,0.0,89.0,74.0,2.0,0.0,0.0,0.0,0,32,3.0,311,180,434,2021,3,6
79,951,2027,0.0,0.0,59.0,67.0,3.0,0.0,0.0,0.0,0,69,3.0,311,180,949,2021,3,6
79,132,1157,0.0,0.0,58.0,46.0,5.0,0.0,0.0,0.0,3,69,3.0,311,180,131,2021,3,6
79,884,1864,1.0,0.0,13.0,6.0,0.0,1.0,0.0,2.0,3,13,1.0,306,180,882,2021,3,6
79,1567,1136,0.0,0.0,25.0,13.0,4.0,0.0,0.0,0.0,3,69,3.0,311,180,1562,2021,3,6
79,914,337,1.0,0.0,82.0,146.0,0.0,0.0,0.0,0.0,5,13,2.0,210,180,912,2021,3,6
79,1451,923,0.0,0.0,37.0,21.0,1.0,0.0,1.0,0.0,10,35,3.0,219,180,1446,2021,3,6
79,75,1362,2.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,14,13,1.0,230,180,75,2021,3,6
79,1619,2,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,6,14,1.0,111,180,1614,2021,3,6
79,1600,1456,1.0,0.0,23.0,21.0,0.0,0.0,0.0,0.0,0,13,2.0,42,180,1595,2021,3,6
79,297,917,0.0,0.0,102.0,42.0,2.0,0.0,0.0,0.0,4,69,5.0,311,299,296,2021,2,27
79,1015,1666,0.0,0.0,43.0,47.0,3.0,1.0,0.0,0.0,5,69,3.0,311,299,1013,2021,2,27
79,1181,1528,0.0,0.0,30.0,52.0,3.0,0.0,0.0,1.0,13,19,3.0,311,299,1179,2021,2,27
79,1283,1041,0.0,0.0,94.0,65.0,0.0,1.0,0.0,0.0,0,69,3.0,311,299,1279,2021,2,27
79,42,1282,0.0,0.0,48.0,16.0,1.0,1.0,1.0,0.0,2,69,3.0,311,299,42,2021,2,27
79,1557,76,0.0,0.0,53.0,50.0,0.0,0.0,0.0,0.0,6,69,3.0,311,299,1552,2021,2,27
79,63,1927,0.0,0.0,49.0,64.0,3.0,0.0,0.0,0.0,11,69,3.0,311,299,63,2021,2,27
79,1399,2207,0.0,0.0,77.0,15.0,8.0,0.0,0.0,1.0,0,14,3.0,169,299,1395,2021,2,27
79,455,1525,0.0,2.0,57.0,66.0,0.0,0.0,0.0,0.0,5,69,3.0,311,299,454,2021,2,27
79,419,471,1.0,0.0,7.0,28.0,0.0,0.0,0.0,0.0,4,13,2.0,97,299,418,2021,2,20
79,1670,1277,0.0,0.0,47.0,7.0,0.0,3.0,0.0,0.0,11,69,3.0,311,299,1665,2021,2,20
79,387,363,1.0,0.0,45.0,15.0,4.0,0.0,3.0,2.0,2,69,3.0,311,299,386,2021,2,20
79,275,50,0.0,0.0,34.0,5.0,0.0,0.0,0.0,0.0,4,14,1.0,126,299,274,2021,2,20
79,1295,1628,0.0,0.0,31.0,57.0,4.0,0.0,0.0,0.0,7,19,3.0,311,299,1291,2021,2,20
79,1578,125,0.0,0.0,37.0,20.0,1.0,0.0,1.0,0.0,4,58,2.0,80,299,1573,2021,2,20
79,696,528,0.0,0.0,82.0,39.0,2.0,1.0,0.0,0.0,2,69,3.0,311,299,695,2021,2,20
79,779,661,1.0,0.0,42.0,17.0,0.0,1.0,0.0,0.0,0,14,1.0,295,299,778,2021,2,20
79,853,1631,1.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,2,6,1.0,51,299,852,2021,2,20
79,239,1994,0.0,0.0,49.0,16.0,4.0,0.0,1.0,0.0,13,14,2.0,232,299,238,2021,2,20
79,17,637,1.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0,13,1.0,196,299,17,2021,2,20
79,1466,962,0.0,0.0,51.0,13.0,3.0,0.0,0.0,0.0,4,14,2.0,283,299,1461,2021,2,20
79,888,798,2.0,0.0,83.0,45.0,0.0,0.0,0.0,0.0,10,14,3.0,29,179,886,2021,2,13
79,54,1527,0.0,0.0,38.0,40.0,0.0,3.0,1.0,0.0,13,69,3.0,311,179,54,2021,2,13
79,909,869,0.0,0.0,38.0,27.0,6.0,1.0,0.0,2.0,7,69,3.0,311,179,907,2021,2,13
79,1361,280,0.0,0.0,45.0,19.0,6.0,0.0,1.0,0.0,2,69,3.0,311,179,1357,2021,2,13
79,854,1415,0.0,0.0,41.0,32.0,0.0,5.0,4.0,1.0,7,33,3.0,268,179,853,2021,2,13
79,104,1853,0.0,0.0,32.0,9.0,0.0,4.0,2.0,0.0,7,43,2.0,124,179,104,2021,2,13
79,151,603,0.0,0.0,129.0,69.0,1.0,0.0,0.0,0.0,10,69,3.0,311,179,150,2021,2,13
79,1305,1418,0.0,0.0,4.0,5.0,0.0,1.0,5.0,0.0,14,36,1.0,209,179,1301,2021,2,13
79,280,112,1.0,0.0,69.0,59.0,1.0,1.0,0.0,1.0,1,69,3.0,311,179,279,2021,2,13
79,540,1748,2.0,0.0,70.0,42.0,2.0,2.0,1.0,0.0,10,69,3.0,311,179,539,2021,2,13
79,59,91,1.0,0.0,54.0,10.0,0.0,0.0,0.0,0.0,4,13,2.0,137,299,59,2021,2,6
79,327,752,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,6,1.0,23,299,326,2021,2,6
79,304,1542,0.0,0.0,49.0,58.0,3.0,0.0,1.0,0.0,6,69,3.0,311,299,303,2021,2,6
79,62,1421,0.0,0.0,74.0,49.0,0.0,2.0,0.0,0.0,3,69,3.0,311,299,62,2021,2,6
79,158,606,0.0,0.0,62.0,54.0,5.0,0.0,0.0,0.0,6,32,3.0,311,299,157,2021,2,6
79,374,1582,0.0,0.0,29.0,16.0,4.0,0.0,2.0,0.0,5,58,2.0,303,299,373,2021,2,6
79,423,1217,0.0,0.0,34.0,11.0,1.0,0.0,1.0,0.0,1,3,2.0,229,299,422,2021,2,6
79,896,1156,0.0,0.0,57.0,38.0,4.0,1.0,0.0,0.0,11,69,3.0,311,299,894,2021,2,6
79,957,1608,0.0,0.0,36.0,37.0,7.0,0.0,1.0,1.0,13,69,3.0,311,299,955,2021,2,6
79,1470,2273,0.0,0.0,41.0,23.0,2.0,3.0,0.0,1.0,2,69,3.0,311,299,1465,2021,2,6
79,1574,1481,0.0,0.0,55.0,8.0,4.0,0.0,0.0,0.0,2,69,3.0,311,299,1569,2021,2,6
79,1242,1012,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2,13,1.0,21,299,1239,2021,2,6
0,459,452,1.0,0.0,48.0,29.0,1.0,0.0,0.0,0.0,6,14,2.0,163,178,458,2021,1,23
0,1123,500,1.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,6,13,1.0,161,178,1121,2021,1,23
0,759,1027,0.0,0.0,148.0,77.0,1.0,1.0,0.0,0.0,13,69,3.0,311,178,758,2021,1,23
0,1020,129,0.0,0.0,79.0,48.0,0.0,0.0,0.0,0.0,7,14,3.0,190,178,1018,2021,1,23
0,1054,105,1.0,0.0,15.0,7.0,0.0,1.0,0.0,0.0,14,13,2.0,49,178,1052,2021,1,23
0,126,1501,0.0,0.0,50.0,16.0,10.0,0.0,0.0,0.0,6,69,3.0,311,178,125,2021,1,23
0,183,163,0.0,0.0,54.0,34.0,0.0,1.0,0.0,0.0,7,69,3.0,311,178,182,2021,1,23
0,857,1948,0.0,0.0,38.0,21.0,1.0,3.0,1.0,0.0,11,58,3.0,230,178,856,2021,1,23
0,1040,1292,0.0,0.0,102.0,49.0,0.0,0.0,0.0,0.0,5,69,3.0,311,178,1038,2021,1,23
0,1187,1665,0.0,0.0,82.0,46.0,2.0,1.0,0.0,2.0,1,32,3.0,311,178,1185,2021,1,23
0,79,2295,0.0,0.0,68.0,59.0,2.0,1.0,0.0,0.0,3,69,3.0,311,178,79,2021,1,23
0,1124,1642,0.0,0.0,24.0,12.0,4.0,1.0,0.0,1.0,10,69,5.0,311,299,1122,2021,1,20
